UTC,Pack_count,IMUTemp,q0,q1,q2,q3,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AccX,AccY,AccZ,RealAccX,RealAccY,RealAccZ,PosX,PosY,PosZ,Long,Lat,Height,VelX,VelY,VelZ,RSSI,SNR,
22:47:40:99,10349,24.4063,0.98558   0.0017391   -0.002759      0.1692,0.142918    -0.345321      19.4823,0.031403  -0.0074387    0.055969,0.10931     0.36426     0.11359,0.28638     0.33472      9.8984,0  0  0,24.7859      120.9973       144.617,0.3400879    -0.6157227       144.617,-64,6.25,
22:47:41:33,10350,24.4219,0.98406   0.0030243  9.0384e-05      0.1778,0.342881   -0.0514268      20.4834,0.22009     0.40576    0.030792,-0.39771   -0.027542     -5.4492,-0.39551     0.14917      4.3398,0  0  0,24.7859      120.9973      144.5898,0.3852539    -0.6020508      144.5898,-67,6,
22:47:41:67,10351,24.4219,0.98324   0.0024158  -0.0019113      0.1823,0.232261    -0.265817      21.0074,-0.032654    0.016205   0.0036697,-0.98242    -0.86963     -1.2119,-1.1895    -0.42725      8.5859,0  0  0,24.78591      120.9973      144.5694,0.3544922     -0.684082      144.5694,-68,6.5,
22:47:42:01,10352,24.4219,0.98181   0.0017309  -0.0037732     0.18981,0.112676    -0.462161      21.8833,-0.046082   -0.028519   2.265e-06,-0.12091     0.18604     -0.5542,0.035339     0.23169      9.2344,0  0  0,24.78591      120.9973      144.5643,0.3452148    -0.6401367      144.5643,-67,6.5,
22:47:42:35,10353,24.4688,0.9811 -6.0743e-05  -0.0038732     0.19348,-0.0927051    -0.434109      22.3121,-0.042877    0.029388   -0.013138,0.36157    -0.83057    0.047852,0.091858    -0.92578      9.8359,0  0  0,24.78591      120.9973      144.5345,0.3461914    -0.6835938      144.5345,-68,6.5,
22:47:42:69,10354,24.4688,0.98009   0.0011489  -0.0013601     0.19853,0.0980924    -0.178889      22.9022,-0.022461   -0.017349   -0.013718,-0.75977    -0.65869    -0.93213,-0.92627    -0.29761      8.8594,0  0  0,24.78591      120.9973      144.4925,0.338623    -0.6860352      144.4925,-65,6,
22:47:43:03,10355,24.4688,0.98063   0.0023217  -0.0029601     0.19585,0.194466    -0.384744      22.5883,-0.11353    -0.06189   -0.018372,0.18457     0.18005     0.96729,0.31958     0.119873      10.7578,0  0  0,24.78592      120.9973      144.4644,0.3352051    -0.6884766      144.4644,-63,6.5,
22:47:43:37,10356,24.4531,0.98096 -0.00021434  -0.0030018      0.1942,-0.0908967    -0.332667      22.3961,0.0088043   -0.036957   -0.034973,1.1553    -0.73926    -0.09668,0.84766     -1.1377      9.6875,0  0  0,24.78592      120.9973      144.4557,0.3310547    -0.6801758      144.4557,-62,6,
22:47:43:71,10357,24.4531,0.98128 -0.00018556  -0.0053312     0.19254,-0.138495    -0.595392      22.2026,-0.28369   -0.084839    0.018066,0.58105      3.4902      4.5859,2.02148      2.93555      14.3672,0  0  0,24.78592      120.9973      144.4725,0.3059082    -0.6303711      144.4725,-62,6.25,
22:47:44:05,10358,24.4531,0.98085   0.0011751  -0.0012382     0.19475,0.104449    -0.165398      22.4597,0.00077868    0.025543   -0.038483,-0.64453    -0.45093    -0.16772,-0.7417    -0.15283       9.625,0  0  0,24.78592      120.9973      144.5309,0.3127441    -0.6801758      144.5309,-67,5.5,
22:47:44:39,10359,24.4688,0.98188  -0.0001899 -0.00060924     0.18953,-0.0345983    -0.064424      21.8503,-0.0097809    0.059479    -0.04895,-0.35474    -0.88086    -0.45996,-0.65088    -0.69238      9.3281,0  0  0,24.78592      120.9973      144.5863,0.2702637    -0.6362305      144.5863,-64,6.25,
22:47:44:73,10360,24.4688,0.98174  -0.0018858   0.0026285     0.19021,-0.154864     0.336814      21.9293,0.013443    -0.12292   -0.053528,-1.4131    -0.20825      -1.168,-1.4277     0.31226      8.6172,0  0  0,24.78593      120.9973      144.6154,0.2459717    -0.6303711      144.6154,-72,6,
22:47:45:07,10361,24.5,0.98533 -6.2548e-05 -0.00040953     0.17066,-0.0150712   -0.0450165      19.6529,-0.1731     0.20569    -0.25854,0.10858     -5.2734     -4.6328,-1.665     -5.0156      5.1445,0  0  0,24.78593      120.9973      144.6785,0.2570801    -0.7055664      144.6785,-72,6,
22:47:45:41,10362,24.5,0.9891   0.0051168   0.0028953     0.14712,0.628784     0.241896      16.9218,0.29565     0.26929    -0.10217,-0.026611      0.7373     0.14966,0.12085     0.85156      9.9297,0  0  0,24.78593      120.9973      144.7105,0.2832031    -0.7880859      144.7105,-67,5.75,
22:47:45:75,10363,24.5,0.98858   0.0023835  0.00047741     0.15068,0.278249    0.0129293      17.3324,-0.030884   -0.014709     0.05246,-0.15149    -0.25659    -0.48267,-0.22083    -0.15723      9.3047,0  0  0,24.78593      120.9973      144.7531,0.2364502    -0.7788086      144.7531,-67,6.75,
22:47:46:09,10364,24.5156,0.98463    0.002508  -0.0033601     0.17458,0.215763    -0.429296       20.108,-0.087769    0.059814     0.10968,-0.2417      1.1475      1.3232,0.246948      1.19238      11.1094,0  0  0,24.78594      120.9973      144.8007,0.2408447    -0.7270508      144.8007,-71,5.75,
22:47:46:43,10365,24.5156,0.98113   0.0028846 -0.00039978     0.19334,0.315456    -0.108854      22.2949,0.0013475    0.063354   0.0055161,0.070068     0.17737   -0.025635,0.14563     0.19153      9.7656,0  0  0,24.78594      120.9973      144.8324,0.241333    -0.6801758      144.8324,-68,6.25,
22:47:46:77,10366,24.5156,0.98122   0.0028832  -0.0014336     0.19285,0.292507    -0.224908      22.2373,0.040924   -0.055756    0.016647,0.30127    -0.14526    -0.60986,0.26611    -0.19775      9.1797,0  0  0,24.78594      120.9973       144.875,0.2568359    -0.7226563       144.875,-67,6.5,
