UTCHr,UTCMin,UTCSec,UTCSubsec,Pack_count,IMUTemp,q0,q1,q2,q3,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AccX,AccY,AccZ,RealAccX,RealAccY,RealAccZ,PosX,PosY,PosZ,Long,Lat,Height,VelX,VelY,VelZ,RSSI,SNR,
21:49:56:98,161,25.9063,0.99999  0.00026956  0.00020185  -0.0049573,0.030774    0.023284    -0.56806,-0.0025463    0.012695   -0.016296,-0.0044899 -0.00010175 -0.00087166,-0.0086288    0.005085      9.7891,0  0  0,24.78579      120.9973      143.8503,-0.026474  -0.008522034      143.8503,-37,5.75,
21:49:57:32,162,25.9063,0.99999  0.00024155  0.00020801  -0.0049752,0.027561    0.023974    -0.57011,-0.0026379    0.012276   -0.014259,-0.013596  -0.0052643   0.0040245,-0.017761 -0.00072384      9.7969,0  0  0,24.78579      120.9973      143.8175,-0.02767944  -0.009292603      143.8175,-35,6,
21:49:57:66,163,25.9063,0.99999  0.00024864   0.0001598  -0.0049453,0.028401    0.018452    -0.56669,-0.0024834   0.0097351   -0.012024,-0.012184   0.0081787  -0.0040398,-0.015282    0.012886      9.7813,0  0  0,24.78579      120.9973      143.8394,-0.02896118  -0.009475708      143.8394,-38,6.75,
21:49:58:00,164,25.8906,0.99999  0.00025728  0.00019965  -0.0050174,0.029366    0.023026    -0.57495,-0.0017986    0.015511    -0.01651,0.01297   -0.028519    0.015411,0.0088806   -0.023315      9.8047,0  0  0,24.78579      120.9973      143.8445,-0.03010559   -0.00958252      143.8445,-39,6.25,
21:49:58:33,165,25.8906,0.99999    0.000255  0.00022999  -0.0050623,0.029087    0.026502    -0.58009,-0.0024033    0.011238   -0.015366,-0.013054    0.008934  0.00022125,-0.0177    0.013756      9.7891,0  0  0,24.78579      120.9973      143.7946,-0.02824402  -0.008758545      143.7946,-35,6.25,
21:49:58:67,166,25.8906,0.99999  0.00027433  0.00015485  -0.0050246,0.031346    0.017903    -0.57577,-0.0028267    0.014404   -0.018677,-0.001339   0.0051537   0.0016813,-0.004776    0.010437      9.7891,0  0  0,24.78579      120.9973      143.8203,-0.02720642  -0.004592896      143.8203,-42,6.25,
21:49:59:01,167,25.8906,0.99999  0.00022822  0.00015343  -0.0050503,0.026063    0.017713    -0.57872,-0.0023403      0.0112   -0.014519,0.0089188    0.017487    0.015823,0.0056953    0.022018      9.8047,0  0  0,24.78579      120.9973      143.8024,-0.02815247  -0.002368927      143.8024,-36,6.5,
21:49:59:35,168,25.8906,0.99999  0.00023235  0.00016295  -0.0050984,0.02653    0.018808    -0.58424,-0.0025063     0.01284   -0.014786,-0.0090256   -0.017197    0.006073,-0.012245   -0.012772      9.7969,0  0  0,24.78579      120.9973       143.837,-0.02780151  -0.001378059       143.837,-35,6.25,
21:49:59:69,169,25.8906,0.99999  0.00021337  0.00016467  -0.0050893,0.024354    0.018994    -0.58319,-0.002491     0.01033   -0.012314,0.011139  -0.0030975 -0.00034618,0.0079956   0.0011549      9.7891,0  0  0,24.78579      120.9973      143.8185,-0.02508545  -0.003974915      143.8185,-33,4.25,
21:50:00:03,170,25.9063,0.99999  0.00019237  0.00022245  -0.0051831,0.021911    0.025605    -0.59394,-0.0019054    0.011444   -0.012688,-0.014473   0.0025158  -0.0049133,-0.018906   0.0061417      9.7813,0  0  0,24.78579      120.9973      143.8073,-0.02529907 -0.0003244877      143.8073,-34,6.25,
